Location_Code,Zip_Code,Studio_Name,Studio_url,Address,Phone_Number,instructor_Name
91010,91776,3volution-7itness,https://www.mindbodyonline.com/explore/locations/3volution-7itness,"5214 Rosemead Boulevard, San Gabriel, CA, 91776",6263178225,"['Bianca Padilla', 'Fabian Ramirez', 'Michelle Castaneda', 'Soriah Rodriguez', 'Mayra Banuelos', 'Adriana Maldonado']"
91010,91792,yoganette-yoga-studio,https://www.mindbodyonline.com/explore/locations/yoganette-yoga-studio,"2411 S. Azusa Ave, West Covina, CA, 91792",6269654000,"['Nia Phan', 'Jessica Lin', 'Lorrie Salinger', 'Maxine Cote', 'Gary Roberts', 'Summer Shibata', 'Tiffany Luong', 'Reeve Estioko']"
91010,91107,the-vitality-center-lamanda-park,https://www.mindbodyonline.com/explore/locations/the-vitality-center-lamanda-park,"2623 East Foothill Blvd. Suite 102, Pasadena, CA, 91107",6267147337,[]
91010,91107,majorhoops-skills-training-llc,https://www.mindbodyonline.com/explore/locations/majorhoops-skills-training-llc,"2540 East Orange Grove Boulevard, Pasadena, CA, 91107",6264290220,['Jeremy Major']
91010,91107,legacy-training-center-8f9d197b,https://www.mindbodyonline.com/explore/locations/legacy-training-center-8f9d197b,"2560 East Colorado Boulevard, Pasadena, CA, 91107",6267874333,"['James Byous', 'Bryan Gregerson', 'Dan Spence', 'Konstantin Epishin', 'Gerardo Cruz', 'Tarik Kasim', 'Chez Chezarito', 'Yvette Aguirre', 'Andrea Bermejo']"
91010,91107,elevate-pasadena-ca,https://www.mindbodyonline.com/explore/locations/elevate-pasadena-ca,"2552 E. Colorado Blvd, Pasadena, CA, 91107",6266285192,"['Chris Vega', 'Andrew Mcintyre', 'Mayra Banuelos']"
91010,91773,tnt-top-notch-training-facility,https://www.mindbodyonline.com/explore/locations/tnt-top-notch-training-facility,"402 West Arrow Highway, Unit 14, San Dimas, CA, 91773",9095990827,"['TNT STAFF T', 'COACH CIP']"
91010,91107,healthfit,https://www.mindbodyonline.com/explore/locations/healthfit,"145 Vista Avenue Suite 103, Pasadena, CA, 91107",6263651380,[]
91010,91107,dance-street,https://www.mindbodyonline.com/explore/locations/dance-street,"2295 East Colorado Boulevard, Pasadena, CA, 91107",6267917746,"['Nikolay Voronovich', 'Nick Constantine', 'Katerina Osminina', 'Maria Nikolishina', 'Natalia Bekker', 'Clauidio Predieri', 'Olga Sokolova', 'Michelle Dozois', 'Alexander Henry', 'Maria V']"
91010,91765,youthfill-md-walnut,https://www.mindbodyonline.com/explore/locations/youthfill-md-walnut,"20747 Amar Road, Suite 8B, Walnut, CA, 91765",9093483728,[]
91010,91107,tara-napoli-s-power-yoga-lamanda-park,https://www.mindbodyonline.com/explore/locations/tara-napoli-s-power-yoga-lamanda-park,"2100 East Walnut Street, Pasadena, CA, 91107",6268172197,"['Kat Mueller', 'Nicole Castillo', 'Haruka Nakajima', 'Vicky Covis', 'Tara Napoli', 'Caitlin Yeseta', 'Roman Stollenwerk', 'Guest Teacher', 'Irina/Tara HYPNOYOGIS', 'Kristina St. Peter']"
91010,91745,la-puente-crossfit,https://www.mindbodyonline.com/explore/locations/la-puente-crossfit,"151 South Hacienda Boulevard Unit A, City of Industry, CA, 91745",6269685500,"['Patrick Hau', 'Gilbert Cardenas', 'Dominic Defiesta', 'Kevin Gonzalez', 'Natalie Kristine Antolin', 'Victor Ng', 'Randy Palacios', 'Meghan Ondatje', 'Daniel Contreras', 'Jay Rodriguez', 'Marsman Alberto']"
91010,91107,orangetheory-fitness-pasadena-ca-0168,https://www.mindbodyonline.com/explore/locations/orangetheory-fitness-pasadena-ca-0168,"2091 East Colorado Blvd., Pasadena, CA, 91107",6267889755,"['Mary', 'Adrienne', 'Karen', 'Cara', 'Leslie', 'Dalynn', 'Yalda', 'Kal']"
91010,91107,braun-fitness-pasadena-ca,https://www.mindbodyonline.com/explore/locations/braun-fitness-pasadena-ca,"2041 East Villa Street, Pasadena, CA, 91107",6263258143,[]
91010,91107,braun-fitness,https://www.mindbodyonline.com/explore/locations/braun-fitness,"2041 East Villa Street, Pasadena, CA, 91107",6264978866,[]
91010,91789,run-republic-walnut-ca-llc-valle-lindo,https://www.mindbodyonline.com/explore/locations/run-republic-walnut-ca-llc-valle-lindo,"20687 Amar Road Suite 3, Walnut, CA, 91789",9093031916,"['NICK JUNG', 'KATHERINE MORALES', 'A.T .', 'LUIS HUERTA', 'REAGAN APPLEBY']"
91010,91744,camp-la-puente,https://www.mindbodyonline.com/explore/locations/camp-la-puente,"15813 Main Street, La Puente, CA, 91744",6269776282,"['Presley Moreno', 'Adam Aguirre', 'Davon Livingston', 'Marquis Knowles', 'Brian Arellano', 'Garrett Cruz', 'Adam Joyner']"
91010,91108,encore-music-and-performing-arts,https://www.mindbodyonline.com/explore/locations/encore-music-and-performing-arts,"2324 Huntington Drive, San Marino, CA, 91108",6267882823,[]
91010,91108,rev-cycle-san-marino,https://www.mindbodyonline.com/explore/locations/rev-cycle-san-marino,"2309 Huntington Drive, San Marino, CA, 91108",3234030522,"['Joy Veluz', 'Katie Horning', 'Nairi Petrosian', 'Chase McCown', 'Paniz Sohrab', 'Dollar Tan', 'Emily Cruz']"
91010,91108,greenheart,https://www.mindbodyonline.com/explore/locations/greenheart,"2260 Huntington Drive, San Marino, CA, 91108",6262342059,"['Jan', 'Amanda', 'Kila', 'Ambi', 'Clarisa', 'Abby', 'Teri', 'Regina']"
91010,91750,approved-4-kicks-soccer-academy,https://www.mindbodyonline.com/explore/locations/approved-4-kicks-soccer-academy,"1338 Palomares Avenue, La Verne, CA, 91750",5627549529,[]
91010,91750,alliance-for-performing-arts,https://www.mindbodyonline.com/explore/locations/alliance-for-performing-arts,"4745 Wheeler Avenue, La Verne, CA, 91750",9095968811,[]
91010,91108,pop-physique-san-marino,https://www.mindbodyonline.com/explore/locations/pop-physique-san-marino,"2134 Huntington Drive, San Marino, CA, 91108",6263006600,"['Joy', 'Misha']"
91010,91744,prime-time-basketball-association,https://www.mindbodyonline.com/explore/locations/prime-time-basketball-association,"16101 Old Valley Boulevard, La Puente, CA, 91744",6263339300,"['Anthony Ramirez', 'Jordan Hall', 'Karlo Galvez', 'Front Desk', 'Steven Hernandez', 'Harris Chicano', 'Sergio Castellanos', 'Craig Wilsman', 'Von Castillo', 'Gael Macias', 'Markell Shivers', 'Brandon Cotton', 'Check In', 'Mike Orta', 'Evander Prebot', 'Michael Miramontes', 'Mike Moreno', 'Kingson Mak']"
91010,91104,be-pilates-pasadena-ca,https://www.mindbodyonline.com/explore/locations/be-pilates-pasadena-ca,"1393 East Washington Boulevard, Pasadena, CA, 91104",6267657393,"['Jackie', 'Kristen', 'BePilates', 'Cristina', 'Teresa', 'Torrie', 'Katy Weprin', 'Danny', 'BePilates', 'Austin', 'Danielle', 'Cordelia', 'Dina Freberg', 'Lauren']"
91010,91745,powerhouse-fitness-training,https://www.mindbodyonline.com/explore/locations/powerhouse-fitness-training,"1019 South Stimson Avenue, City of Industry, CA, 91745",6263912614,"['Mathew Fonseca', 'Itzel Gomez', 'Arturo Vazquez']"
91010,91106,kule-yoga-and-ayurveda,https://www.mindbodyonline.com/explore/locations/kule-yoga-and-ayurveda,"1186 East Walnut Street, Pasadena, CA, 91106",6267147900,"['Fawntice Finesse', 'Margaret Welsh', 'Margaret Sison', 'Ellen Mathews', 'Francine Ang', 'Kathryn Mueller', 'Aleks Ismail', 'LaRee Stach', 'Keely Totten', 'Cole Butler']"
91010,91750,equilibrium-fitness-bonita,https://www.mindbodyonline.com/explore/locations/equilibrium-fitness-bonita,"2019 Foothill Boulevard, La Verne, CA, 91750",9095931717,"['Cherie Hester', 'George Karr', 'Emily Adamczyk', 'Kevin Fonseca', 'Liz Plascencia', 'Taylor Santos', 'Dolores Schreck']"
91010,91750,barre-element-bonita,https://www.mindbodyonline.com/explore/locations/barre-element-bonita,"Barre Element 2117 Foothill Blvd Ste B, La Verne, CA, 91750",9095330713,"['Fred Hernandez', 'Toni Bushey', 'Amy Reilly', 'Gina Moore', 'Liz Fields', 'Mary Pearl', 'Tonya Morton', 'Alexis Hernandez', 'Stephanie Campbell', 'Lori Boyer', 'Seanah Owen']"
91010,90601,snowglobe-perspective,https://www.mindbodyonline.com/explore/locations/snowglobe-perspective,"2650 Pacific Park Drive, Whittier, CA, 90601",1‭6507404677‬,"['Mikey Dellavella', 'Aaron Quini', 'Maia-Marie Hammond', 'Miss Lauren', 'Jansen San Juan', 'Shigeto Nakano', 'Isidora Villagra', 'Zachary Trotter', 'Rachel Wilson', 'Big Will Simmons', 'Theo Tanalega', 'Khaimyn Tantay', 'Gabriel Padilla', 'Jonathan Sison', 'Jun Quemado', 'Ray Basa', 'Jerould Jorge', 'Aaron Aguirre', 'Danny Vela', 'Lesly Solano', 'Homare Yasuda', 'Alfred Remulla', 'Kathleen Dizon', 'Diana Lim', 'Lynette Morales', 'Kenny Lin', 'Aiden Alizadeh', 'John Marcon', 'Laila Hassell', 'Leilani Kiana', 'Lynette Morales x Dante Casarin', 'Justin Perez', 'Jon Slajer', 'Rinka Sawakami', 'Dre Alvarez', 'Natalia \u200e', 'Sabian Manzano', 'Shuri \u200e', 'Doo ah \u200e', 'Kkalin \u200e', 'Sora \u200e', 'Hinari \u200e', 'Mayu Kakuda x Shuri', 'Rex Kline', 'Hirotaka \u200e', 'Jonny Tran', 'Jermaine Barnette', 'Julien Moraux', 'Branden Tendo Artugue', 'Paris Cabatit x Angelo Rivera', 'Judy Kim', 'Ethan Dunning', 'Shawn Exilus', 'Deborah Yeh', 'Melvin Timtim', 'Aiden Alizadeh x Justin Ito', 'Allison Rodriguez', 'Daniel Le', 'Max Thompson', 'Julien Chinchilla', 'The Future Kingz', 'Kenneth Espiritu x Aaron Voir', 'Bryan Solante', 'King K Harper', 'Olivier Hoarau', 'Aaron Nishikawa', 'Michael Burt']"
91010,91792,lead-and-follow-dance-school,https://www.mindbodyonline.com/explore/locations/lead-and-follow-dance-school,"3660 Nogales Street, West Covina, CA, 91792",6268398484,"['Marina Vinokur', 'Mariia Oblakova', 'Denis Kutepov']"
91010,91104,c-round-ballet-works-old-pasadena,https://www.mindbodyonline.com/explore/locations/c-round-ballet-works-old-pasadena,"920 E. Mountain Street Lineage Performing Arts Ctr, Pasadena, CA, 91104",3105608964,"['Catherine Round', 'Sarah Gross']"
91010,91101,sbg-socal,https://www.mindbodyonline.com/explore/locations/sbg-socal,"603 North Lake Avenue, Pasadena, CA, 91101",6266839978,"['Dakota McClintock', 'Beto Sanchez', 'Marco Sanchez 2', 'Petar Sardelich', 'Tianna Lau']"
91010,91101,wundabar-pilates-pasadena,https://www.mindbodyonline.com/explore/locations/wundabar-pilates-pasadena,"860 East Green Street, Pasadena, CA, 91101",6263042600,"['Alexa Laniak', 'Arielle Ocampo', 'Amy Jordan, WundaBar Founder', ""Carrie D'Arcangelo"", 'Rendel Leatherman', 'Karen Stalick', 'Helene Jenkins', 'Claire Nam', 'Sofia Gomez', 'Christine Ghanimian', 'Liza Beres', 'Carmen Sicherman', 'Kelly Brandt']"
91010,91001,the-wellrock,https://www.mindbodyonline.com/explore/locations/the-wellrock,"2460 Lake Avenue, Altadena, CA, 91001",6266570883,"['Jesse Holguin', 'Sarah Holguin', 'Selena Mone', 'Breanna Sloane']"
91010,91101,krav-maga-pasadena,https://www.mindbodyonline.com/explore/locations/krav-maga-pasadena,"772 East Walnut Street, Pasadena, CA, 91101",6264608889,"['Keith + Pietro', 'Jessie', 'Chris', 'Pietro', 'Kevin', 'Keith', 'Michael', 'Christian', 'Eddy', 'Nick', 'Jake']"
91010,91104,umove-pilates-north-central,https://www.mindbodyonline.com/explore/locations/umove-pilates-north-central,"727 E. Washington Boulevard, Pasadena, CA, 91104",6262100355,['Femmie Tuntisi']
91010,91101,f45-training-pasadena,https://www.mindbodyonline.com/explore/locations/f45-training-pasadena,"678 East Walnut Street Studio 120, Pasadena, CA, 91101",18189289945,['F45']
91010,91101,college-launch,https://www.mindbodyonline.com/explore/locations/college-launch,"680 East Colorado Boulevard Suite 180, Pasadena, CA, 91101",8005598830,[]
91010,91789,sofia-prime-by-sofia-health,https://www.mindbodyonline.com/explore/locations/sofia-prime-by-sofia-health,"340 South Lemon Avenue #8425, Walnut, CA, 91789",8336976342,"['Susanne Hutchinson', 'Masako', 'Paula', 'Kaitlin', 'Cynthia', 'Kathryn', 'Alexis', 'Susan', 'Melissa', 'Debra', 'Holli', 'Ana', 'Mary']"
91010,91101,archetype-yoga,https://www.mindbodyonline.com/explore/locations/archetype-yoga,"638 E. Colorado Blvd Suite 301, Pasadena, CA, 91101",6263455676,"['Bobby R', 'Mei-Ling Wong', 'Cassandra Simons', 'Emma Tangoren', 'Chase Connolly', 'Chloe Kernaghan', 'Archetype Staff', 'Marshall + Jen', 'Sara Blumenkranz', 'Olivia Campana', 'Mollie Adolf']"
91010,91101,vibrant-living-wellness-center,https://www.mindbodyonline.com/explore/locations/vibrant-living-wellness-center,"104 North Madison Avenue, Pasadena, CA, 91101",6264707711,[]
91010,91101,zoe-a-pilates-studio,https://www.mindbodyonline.com/explore/locations/zoe-a-pilates-studio,"22 South Oakland, Pasadena, CA, 91101",6265858853,"['Abby Hakhamimi', 'Zoe Hagler']"
91010,91711,orangetheory-fitness-claremont-ca-0550-bonita,https://www.mindbodyonline.com/explore/locations/orangetheory-fitness-claremont-ca-0550-bonita,"2213 Baseline Rd Suite 100, Claremont, CA, 91711",9099291275,"['Alex', 'Francesca', 'Mark', 'Janell', 'Samantha', 'Juliana', 'Kara', 'Meghan', 'Sarah']"
91010,91108,the-exercise-coach-san-marino-studio-city-san-marino-ca,https://www.mindbodyonline.com/explore/locations/the-exercise-coach-san-marino-studio-city-san-marino-ca,"2650 Mission Street Suite 105, San Marino, CA, 91108",6265142420,[]
91010,90601,back-2-basics-training-inc,https://www.mindbodyonline.com/explore/locations/back-2-basics-training-inc,"Remote, Whittier, CA, 90601",5626654723,"['Nargiz Bravo', 'Maritza Magallanes', 'Eric Bravo', 'Jennifer Lopez']"
91010,91748,f45-training-rowland-heights,https://www.mindbodyonline.com/explore/locations/f45-training-rowland-heights,"18558 Gale Avenue Suite 178, Rowland Heights, CA, 91748",6266159548,"['Paige Aguilar', 'Tim Pao', 'Luis Garcia', 'Berry Liang']"
91010,91101,hot-8-yoga-pasadena-ca,https://www.mindbodyonline.com/explore/locations/hot-8-yoga-pasadena-ca,"177 East Colorado Boulevard Suite G080, Pasadena, CA, 91101",6264630200,"['Mimi L', 'Daisy D', 'Danielle SL', 'Brandon M', 'Aryana', 'Kelsey M', 'Trinika', 'Ashley J', 'John M', 'Joe M', 'Staff', 'Stephanie Love', 'Jan C', 'Shanai E', 'Alexandria A', 'Nicole M', 'Aileen R', 'Harry B', 'Alex S', 'Amber R', 'Siera K', 'Jaz Y', 'Summer S', 'KP', 'Staff', 'Michael M', 'Heather T', 'Ursula P', 'Bradley B', 'Cheyenne M', 'Toshi C', 'Jocelyne A', 'Rachael B', 'Melissa V', 'Grace M', 'Damara T', 'Randi D', 'Olga', 'Ilan N', 'Maya G', 'Pepper', 'Pamela W', 'Eddy R', 'Tia K', 'Janell A', 'Laurie D', 'Shelly K', 'Holly Jane', 'Sue L', 'Ruth H', 'Brittni M.', 'Seriah Y', 'LJ', 'Jenny J', 'Anna B', 'Audrey B', 'Kari C', 'Alex V', 'Mia D', 'Katie R', 'Natasha W', 'Mia R', 'Sarah E', 'Victoria T', 'Emily B', 'Allison Chiang', 'Jacqueline B', 'Alyssa M', 'Mikayla C', 'Reid W', 'Allison Claire', 'Roberto G', 'Pearl X']"
91010,91105,studio-k-hair-designory-studio-k,https://www.mindbodyonline.com/explore/locations/studio-k-hair-designory-studio-k,"238 South Arroyo Parkway UNIT 130, Pasadena, CA, 91105",6267104268,[]
91010,91105,hiit-it-pasadena,https://www.mindbodyonline.com/explore/locations/hiit-it-pasadena,"174 East Bellevue Drive, Pasadena, CA, 91105",6267147157,"['Christian Ochoa', 'Roman Gwin', 'Ralph Carmona', 'Julian Carmona', 'Nick Boswell']"
91010,91103,classic-kickboxing,https://www.mindbodyonline.com/explore/locations/classic-kickboxing,"91 East Union Street 2nd Floor, Pasadena, CA, 91103",6267966387,"['Phoebe', 'Christian', 'Mauricio']"
91010,91105,club-sportif-and-spa,https://www.mindbodyonline.com/explore/locations/club-sportif-and-spa,"780 South Arroyo Parkway Suite B & C, Pasadena, CA, 91105",6268446458,[]
91010,91103,elements-dance-space,https://www.mindbodyonline.com/explore/locations/elements-dance-space,"1222 North Fair Oaks Avenue Suite 110, Pasadena, CA, 91103",6268179988,"['Laurie D', 'Leslie Alvarez', 'Beau Fournier', 'Meghan Gomez', 'Marc Miranda', 'Genevieve Gonsal', 'Samantha Peters', 'Janet Langer', 'Jasmine Campa', 'Natalie Bojorquez', 'Jaclyn Ciampi', 'EDS Fitness Instructors', 'Kai Ogawa', 'Andrea Marjiya', 'Beau/Maya Elite', 'Matthew Sanchez', 'Melissa Valenzuela', 'Josue Garcia', 'Oscar Cayetano', 'Maya Winters', 'Salise Marin', 'Ilan N', 'Curt Nguyen', 'Chris Ebiya', 'Lauren A']"
91010,91103,beehive-pole-studio,https://www.mindbodyonline.com/explore/locations/beehive-pole-studio,"540 North Fair Oaks Avenue, Pasadena, CA, 91103",9189007064,"['Maggie .....', 'Jessica Hopper', 'Carmen Martinich', 'Champaigne Huang', 'Giselle Gonzalez', 'Ellie Ellie', 'Taylor Marie', 'Debbie Cressey', 'Amelia Jin', 'Sheila Gatita', 'Ashley Kay', 'No Instructor', 'Dani Polerina', 'Maelys Renaud', 'Gaelle Gillis', 'Gilbertsbooty .', 'Cazmaara .']"
91010,91103,solidcore-california-6d4a9acc,https://www.mindbodyonline.com/explore/locations/solidcore-california-6d4a9acc,"127 North Fair Oaks Avenue Suite 30, Pasadena, CA, 91103",3234335685,"['Rosie Kreider', 'Aftin McKnight - Senior Area Manager', 'Ben Heustess - Training Manager', 'Zoe Martin - Head Coach and Community Manager', 'Ash', 'Sam Gelon - Talent and Product Development Coordinator', 'Tara Gomez-Hampton', 'Jackie Torres', 'Daniella Urbina', 'Tia Rabinovitz', 'Breayre Tender', 'Larry Taylor', 'Meg Lopez-Ferguson', 'Madori Griffin', 'Brittany Conner', 'Lily Leyva - Head Coach and Community Manager', 'Brooke Figler']"
91010,91105,pilates-sculpt,https://www.mindbodyonline.com/explore/locations/pilates-sculpt,"107 South Fair Oaks Avenue Unit 108, Pasadena, CA, 91105",6268164460,"['Suzannah Bremner', 'Summer Sveinson', 'Lulu', 'Alana Sussan', 'Michele Cazares']"
91010,91105,sports-injury-physical-therapy-catz-pasadena,https://www.mindbodyonline.com/explore/locations/sports-injury-physical-therapy-catz-pasadena,"801 S Raymond Avenue, Pasadena, CA, 91105",6267147130,"['Coach Adam', 'STAFF', 'Coach Harvey', 'Coach Max', 'Coach Lars', 'Coach Fernando', 'Coach Gabrielle', 'Coach Gil', 'Coach Dave Kerr', 'Coach Kiko', 'Coach Malcolm', 'SALAZAR']"
91010,91105,fight-academy,https://www.mindbodyonline.com/explore/locations/fight-academy,"36 W. Colorado Blvd, B1, Pasadena, CA, 91105",6267370442,"['Savant Young', 'Jason Parry', 'Elwig Wassmer', 'Tanner Harms', 'rotating instructor', 'Ako Harper', 'Heinrich Wassmer']"
91010,91105,skin-deep-laser-med-spa,https://www.mindbodyonline.com/explore/locations/skin-deep-laser-med-spa,"425 South Fair Oaks Avenue Suite B, Pasadena, CA, 91105",6264498873,[]
91010,91789,dancecapade,https://www.mindbodyonline.com/explore/locations/dancecapade,"20430 Yellow Brick Rd, Walnut, CA, 91789",9098698684,"['Alessa L', 'Mia M', 'Kathy D', 'Miranda F', 'Julia G', 'Camille H', 'Jazlyn A', 'Anne Elise G']"
91010,91030,atp-training,https://www.mindbodyonline.com/explore/locations/atp-training,"1942 Huntington Drive, South Pasadena, CA, 91030",6264036545,['Tracey Mallett']
91010,91105,dance-conservatory-of-pasadena,https://www.mindbodyonline.com/explore/locations/dance-conservatory-of-pasadena,"66 Waverly Drive, Pasadena, CA, 91105",6263961744,"['Francisco Martinez', 'Jim Vincent', 'Sasha Greschenko', 'Kathy Braidhill', 'Mia Hjelte', 'Caroline Broes', 'Rowden Metzger', 'Cindy Ricalde']"
91010,91105,reflex-performance,https://www.mindbodyonline.com/explore/locations/reflex-performance,"117 West Bellevue Drive Suite 4, Pasadena, CA, 91105",6266711275,['Ken Furuya']
91010,91105,athletic-garage-dance-center,https://www.mindbodyonline.com/explore/locations/athletic-garage-dance-center,"121 Waverly Drive, Pasadena, CA, 91105",6262299769,"['Sandy Portaro', 'Chris Watson', 'Addison Paige', 'Jean Vang', 'Lolly Ashly', 'Eric Luciano', 'Jonia McClenney', 'Desi Jevon', 'Delaney Hogan', 'Keva Walker', 'Shade Saint Juste', 'Tawny Andersson', 'Sarah Polednak', 'Aukai Cain', 'Sebastian Bash Johnson', 'Alexander Pasker', 'Evie Becerra', 'Yogen Bhagat', 'Luis Montenegro', 'Tahara Robinson', 'Noelia Martin Barrera', 'Courtney Parisi', 'Tiago Raul', 'Bri Porter', 'Nicole Lim', 'Victoria Hernandez', 'Lexi Portaro', 'Albert Lagunas']"
91010,91105,ultimate-fitness-breakthrough-northeast-los-angeles,https://www.mindbodyonline.com/explore/locations/ultimate-fitness-breakthrough-northeast-los-angeles,"1139 South Fair Oaks Avenue, Pasadena, CA, 91105",6262321918,"['Brandon Brown', 'Coach Mike', 'DJ Cabrera']"
91010,91105,yoga-house-llc-northeast-los-angeles,https://www.mindbodyonline.com/explore/locations/yoga-house-llc-northeast-los-angeles,"11 West State Street, Pasadena, CA, 91105",6264033961,"['Jacqui Dziak', 'Anne Robinson', 'Melanie Colbrunn', 'Eddy Rimada', 'Chaim G', 'John Sovec', 'Marta Jasberg', 'Sahara A', 'Viani Gomez', 'Monica Heim', 'Dede Nardini', 'Peggy Burt', 'Leslie Kaminoff', 'Bridget Pudi', 'Daho Sheridan', 'Jill Zepezauer', 'Sabina Weber', 'Chris Haydel', 'Danielle Ou', 'Ashleigh Doede', 'Susan Priver', 'Rebecca Miller', 'Jeanne DiNovis Montero', 'Dela Fuente', 'Susan Quon', 'Hanna House Gilan', 'Tracy Krosnoff', 'Brad Smith', 'Paul Cabanis', ""Ann D'Angelo"", 'Farzaneh Noori', 'Crystal Chan', 'Rhonda Hillbery', 'Andrea Della Monica', 'William May', 'Benjamin Flowers']"
91010,91748,revolution-dance-studio,https://www.mindbodyonline.com/explore/locations/revolution-dance-studio,"19119 Colima Road unit 110, Rowland Heights, CA, 91748",6262414957,"['Wil Rhew', 'Zoey Chen', 'Jessica Romero', 'Natasha Tambaoan', 'Lorraine Saupan', 'Carina Lee', 'Reena']"
91010,91765,f45-training-diamond-bar,https://www.mindbodyonline.com/explore/locations/f45-training-diamond-bar,"303 South Diamond Bar Boulevard Suite M, Diamond Bar, CA, 91765",9099222800,"['Stephen', 'Dominic', 'Joleen', 'Oscar', 'Josh', 'Tekay']"
91010,91030,ohana-osteopathy,https://www.mindbodyonline.com/explore/locations/ohana-osteopathy,"1499 Huntington Drive #418, South Pasadena, CA, 91030",6264608398,[]
91010,91103,nufit-pro-north-central,https://www.mindbodyonline.com/explore/locations/nufit-pro-north-central,"2029 Lincoln Avenue, Pasadena, CA, 91103",3233279201,['Rod Miller']
91010,91711,aurora,https://www.mindbodyonline.com/explore/locations/aurora,"865 West Foothill Boulevard, Claremont, CA, 91711",8409990929,[]
91010,91711,hot-yoga-claremont,https://www.mindbodyonline.com/explore/locations/hot-yoga-claremont,"859 West Foothill Boulevard, Claremont, CA, 91711",6268244697,"['Linda', 'Silvia', 'Cynthia', 'Sharon', 'Alfred', 'Herman', 'Monica Hernandez', 'Vianna', 'Xochilt', 'Justin', 'Elena', 'Riki', 'Neil', 'Mika', 'Teacher', 'Kirsten', 'Yu', 'Messina', 'Letty', 'Brooklynn', 'Priya', 'Sharie']"
91010,91711,worth-fit-studio,https://www.mindbodyonline.com/explore/locations/worth-fit-studio,"928 West Foothill Boulevard, Claremont, CA, 91711",2019275172,['Stephanie Worthington']
91010,91103,rose-bowl-aquatics-center,https://www.mindbodyonline.com/explore/locations/rose-bowl-aquatics-center,"360 North Arroyo Boulevard, Pasadena, CA, 91103",6265640330,"['Wendy Kendall', 'Water Fitness Instructor']"
91010,91030,san-pascual-stables,https://www.mindbodyonline.com/explore/locations/san-pascual-stables,"221 San Pascual Avenue, South Pasadena, CA, 91030",3235516841,"['Caroline Sterckx', 'Day Camp']"
91010,91711,ground-zero,https://www.mindbodyonline.com/explore/locations/ground-zero,"415 West Foothill Boulevard suite 241, Claremont, CA, 91711",9097417006,[]
91010,91711,blossoming-lotus-gyrotonic-pilates,https://www.mindbodyonline.com/explore/locations/blossoming-lotus-gyrotonic-pilates,"445 West Foothill Boulevard, Suite 106, Claremont, CA, 91711",8087561628,"['Steven Von Hargett, LMT, COTT', 'Laura Crittendon, LMT, FMT']"
91010,91711,claremont-yoga,https://www.mindbodyonline.com/explore/locations/claremont-yoga,"300 West Foothill Boulevard, Claremont, CA, 91711",9095630714,"['Monica Mathews', 'Michelle Dowd', 'Mari Gamans', 'Sarah Little', 'Sarah Sawyer', 'Genevieve Gantney', 'CY Staff', 'Joanna Lord', 'Bess Marshall', 'Valri Jacobs', 'Brad Smith', 'Brie Ochoa', 'Patty Wildasinn', 'Sonia Shaeri', 'Mary Oxley', 'Valri & Marcella Jacobs', 'Abigail Wiebe', 'Marcella Jacobs', 'Tamar Baker', 'Dolores Schreck', 'Sophie Willard Van Sistine', 'Honor Stringer', 'Gwen Jones', 'Elizabeth K.', 'Lauren Santell', 'Victoria Balfour', 'Ilaria Cipolla', 'Tracy Brennan', 'Jenna Mann']"
91010,90601,dynamic-training-and-fitness-center,https://www.mindbodyonline.com/explore/locations/dynamic-training-and-fitness-center,"6518 Greenleaf Avenue Suite 20, Whittier, CA, 90601",5628828314,['Michale M']
91010,91711,center-of-gravity-pilates,https://www.mindbodyonline.com/explore/locations/center-of-gravity-pilates,"665 East Foothill Boulevard, Claremont, CA, 91711",9097301033,"['Linda', 'Kjerstin Mix']"
91010,91030,south-pas-fitness,https://www.mindbodyonline.com/explore/locations/south-pas-fitness,"220 Pasadena Avenue, South Pasadena, CA, 91030",62633455425,"['Cindy Mendoza', 'Mike Baig', 'Kyle Nelson', 'Isabel Rivas', 'Lisa Ruckh', 'Correen Longbine', 'Matt Kelsey', 'Chase McCown', 'AJ King', 'Emile Abikhalil', 'JoAnn Mauries', 'Daniel Kucan', 'Anissa Tetrault', 'Joshua Trejo', 'Richard Moore', 'Brandon Schmid', 'Maren McMillan', 'Dani Robinson', 'Carrie Hamner', 'Eduardo Duran', 'Octavia Sisley', 'Cuba Swift', 'Aleks Nalepa']"
91010,91711,power-50-at-home,https://www.mindbodyonline.com/explore/locations/power-50-at-home,"175 North Indian Hill Boulevard Suite B-200, Claremont, CA, 91711",9095064666,"['Brenda', 'Janell', 'Lexi', 'Rashad', 'Liz', 'Malarie', 'Alexis', 'Jennifer', 'Daniela', 'Phallynn', 'Christina', 'Katherine']"
